product,review_author,rating,review_text,helpful_rank
"Fancy Feast Medleys Tastemakers Whitefish & Shrimp Recipe Canned Cat Food, 3-oz, case of 24",Meme,5,I have used Fancy Fiest for years. My cats simple love it and it's about the only can food they like. I found that Chewy.com has all the flavors I use and they are so convenient. I like the prices too. Shipping is very fast too. I don't have to wait a week or more before I get my product. I have just started using Chewy for an order and I will continue. I have told all my friends about Chewy also,3
"Fancy Feast Medleys Tastemakers Whitefish & Shrimp Recipe Canned Cat Food, 3-oz, case of 24",steve,5,"Two years ago we were adopted by two ferrel cats who literally lived in the streets, it started with my wife and I feeding them daily in the AM and PM with an ordinary cat food and became a daily habit. these two cats moved in to our backyard and decided not to leave. One of them decided to get friendly with us to the point where she wanted to come into our house and wanted to be handled and petted, the other a male was very skittish and nervous and was slow and cautious and would let us pet him once in a while. Finally we wanted to down size and move in a mobile home park. There were a lot of restriction on pets and that they could not be left loose. We decided to take Alice and Hannible with",3
"Fancy Feast Medleys Tastemakers Whitefish & Shrimp Recipe Canned Cat Food, 3-oz, case of 24",jennwith6,5,When I discovered Fancy Feast Florentine my little Luna went crazy as the creaminess was right up her kitty cat alley. So I wondered about flavor combos. I wasn't sure if they would like this but those dishes are cleaned everyday. When I tried Blue Buffalo they left half of it in the dishes. They just like this better.,3
"Fancy Feast Medleys Tastemakers Whitefish & Shrimp Recipe Canned Cat Food, 3-oz, case of 24",Loveourcatssmiles,5,Ours cats dove into this when we fed them this for the first time. And then they wanted more.,3
"Fancy Feast Medleys Tastemakers Whitefish & Shrimp Recipe Canned Cat Food, 3-oz, case of 24",IndiCat,1,"My outdoor/indoor feline will only eat Fancy Feast so thought I would try another flavor that I could only find online.  Needless to say, she will not touch this stuff.",1
"Fancy Feast Medleys Tastemakers Whitefish & Shrimp Recipe Canned Cat Food, 3-oz, case of 24",Sunday445,5,My cats love the Medleys whitefish and shrimp recipe.,0
"Fancy Feast Medleys Tastemakers Whitefish & Shrimp Recipe Canned Cat Food, 3-oz, case of 24",westcoastkats,4,"You know how marketers probably make their labels and product names to entice us humans into buying what sounds delicious for our pets - when in fact these discriminating fur spirits only care about taste and nothing more. After countless trips to MANY many pet food places, and many MANY cases and cans of various and pricey canned cat foods - my 2 angels have unanimously agreed that they like Fancy Feast Medley's Whitefish and Shrimp with Rice and Spinach. No other Fancy Feast - and I've tried them all - has pleased them consistently where they finish their plates. AND bless CHEWY for making it SO easy to purchase and have delivered to your door what makes your babies instantly happy. WIN WIN",1
"Fancy Feast Medleys Tastemakers Whitefish & Shrimp Recipe Canned Cat Food, 3-oz, case of 24",Recommendation,5,My two boys love this! It is a little more expensive. Can't find it at the grocery store. It is  worth the few cents more!,1
"Fancy Feast Medleys Tastemakers Whitefish & Shrimp Recipe Canned Cat Food, 3-oz, case of 24",ReneinFlorida,5,My Cats keep going to their food bowl always wanting more.,0
"Fancy Feast Medleys Tastemakers Whitefish & Shrimp Recipe Canned Cat Food, 3-oz, case of 24",Surri,4,I could not give it 5 stars because they don't  lick their plates completely.  Seems they don't like the little pieces that are left overs of the veggies and my little Persian mix prefers  senior kibble and the grain free texture of the shredded tuna   over everything else.,0
"Fancy Feast Medleys Tastemakers Whitefish & Shrimp Recipe Canned Cat Food, 3-oz, case of 24",fatcat,5,"My cat eats the salmon already so when I came across this variety I wanted to add to his diet.
My cat loves everything with a sauce or gravy which this can food has. Besides the Whitefish &
Shrimp the brown rice is familiar in a lot of his can foods. We both love the smell which is a plus since he's actually eating it, I'm buying!  I will continue to buy this cat food and would recommend buying at least a can or two to try .",1
"Fancy Feast Medleys Tastemakers Whitefish & Shrimp Recipe Canned Cat Food, 3-oz, case of 24",chewyfan15,5,This was my first purchase of this flavor and both cats loved it.,0
"Fancy Feast Medleys Tastemakers Whitefish & Shrimp Recipe Canned Cat Food, 3-oz, case of 24",Quilter,5,All three of my cats like the Fancy Feast Whitefish & Shrimp Medleys so I keep re-ordering.,0
"Fancy Feast Medleys Tastemakers Whitefish & Shrimp Recipe Canned Cat Food, 3-oz, case of 24",petjewelry,5,"I have 6 cats, for some reason the boys don't eat wet food...I mean the bose will not even eat fresh chicken, tuna, or meat BUT my 3 girls like chicken, tuna, etc and they LOVE fancy feast and all the florentine varieties!",0
"Crave Chicken Pate Grain-Free Cat Food Trays, 2.6-oz, case of 6 twin-packs",Kitty,3,"i failed to notice that this contains fillers/stabilizers including carageenan. my cat seems to like it and the portions are very small so none has gone to waste yet. she has suddenly started vomiting again but i'm not sure if it's because of this food or another one we're trying. might keep it on hand to feed occasionally, but with the questionable ingredients i'm not sure it's quite healthy enough for daily feeding.",1
"Crave Chicken Pate Grain-Free Cat Food Trays, 2.6-oz, case of 6 twin-packs",Cindym,5,"We have tried several different kinds of wet foods for our finicky cats, however Crave seems to be the one they love the most.  They hear me tear open the top and they come running..",0
"Crave Chicken Pate Grain-Free Cat Food Trays, 2.6-oz, case of 6 twin-packs",LuLu4982,5,"All my kitties love this food. I buy it primarily for my cat who has kidney problems since he cannot eat dry food anymore. It has 9% protein plus the extra vitamins and minerals that he needs. He is doing well on it, too.",2
"Crave Chicken Pate Grain-Free Cat Food Trays, 2.6-oz, case of 6 twin-packs",Lucy,5,I've been getting Crave cat food for Lucy for a long time.  She really likes it  Thanks for your fast delivery service.,0
"Crave Chicken Pate Grain-Free Cat Food Trays, 2.6-oz, case of 6 twin-packs",Caelli,3,"Sadly, my two boys did NOT care for this one at all!  Tried two -- sat most of the day, so gave it to another cat owner.  My boys love Pate', so thought I'd try a different Pate' -- No go",0
"Crave Chicken Pate Grain-Free Cat Food Trays, 2.6-oz, case of 6 twin-packs",Phatbaby1227,2,My baby didn't like it. She likes this brand of treats but not the wet food.,0
"Crave Chicken Pate Grain-Free Cat Food Trays, 2.6-oz, case of 6 twin-packs",Ozzie,5,This food is grain-free and has no by-products. I have two very picky cats and they both really like his food.,0
"Crave Chicken Pate Grain-Free Cat Food Trays, 2.6-oz, case of 6 twin-packs",Evergreen,5,"I have spent so much money and time trying to find the wet food brand my cat will eat other than just the dry food . She always tries the new food but after several cans, she stops eating it. The Crave brand has proved the winner and she likes all the flavors. I know every cat has their own favorites, I’m just glad I finally found one mine will eat and it is grain free.",0
"Crave Chicken Pate Grain-Free Cat Food Trays, 2.6-oz, case of 6 twin-packs",Sammy,5,"She is so picky but will eat most of the Crave products. She likes the chunky ones better than the pate, but I am going to try the beef one next time.",0
"Crave Chicken Pate Grain-Free Cat Food Trays, 2.6-oz, case of 6 twin-packs",Jack,5,"Adopted new kittens and started with this wet food, they loved it immediately. I switch between flavors for variety. I was looking for a grain free food when I saw this one at the supermarket. Researched it amd foind it to ne abive average ratings and plenty of good reviews. But also at a price the was decent compared to other quality foods. Plus no special drive to a pet store.",1
"Crave Chicken Pate Grain-Free Cat Food Trays, 2.6-oz, case of 6 twin-packs",SillyCatMom,5,"I recently tried the Crave Chicken Pate with our 6 year old tabby cat. She loved it. She gets wet food as treat and I've never seen her lick every last morsel of it. I loved that it didn't have an overwhelming strong smell like most wet cat foods. I also appreciated that it was grain free and it was made with real chicken. The packaging was easy to open and the portions were perfect for our cat. It comes in a plastic 2-pack that you can break apart and serve individually to your furry friend. 

We received the product as a free sample from Crave but with my cats reaction I will definitely be purchasing more. I would highly recommend that if you feed your cat wet food to try the Crave products",0
"Crave Chicken Pate Grain-Free Cat Food Trays, 2.6-oz, case of 6 twin-packs",FKadar76,5,My female cat for some reason gave up eating Sheba a couple of weeks ago. So I decided to try Crave chicken pate and she loves it! She will only eat pate and I've tried other brands. So I will continue getting this for her.,0
"Crave Chicken Pate Grain-Free Cat Food Trays, 2.6-oz, case of 6 twin-packs",KaitU,4,"Recently I received a free sample from Crave for my cats to try. I happen to have 5 cats, and they can sometimes be picky. It's become a routine for me to feed them each a small portion of wet food before bed, and if I don't they let me know! I usually stick to one brand I know they like, but I never pass up the opportunity to let them try new free samples. So I divided the pate onto 5 plates, and my cats went crazy meowing. I set the plates down and they devoured it like they were starved (which they are not!). They even took longer than usual to lick the plates to free them from any leftovers. So I can definitely say my cats enjoyed this product. I do think it's on the pricier side, but if ",0
"Crave Chicken Pate Grain-Free Cat Food Trays, 2.6-oz, case of 6 twin-packs",CrazyCatLadyBahamas,5,I am the official crazy cat lady on my street - I have 5 Indoor plus multiple strays I feed on a regular. When they arrived I put some down outside for my strays who are amazingly picky for street cats and they devoured it in seconds and still wanted more! Highly recommend! My Bahamian street cats say thank you!,0
"Crave Chicken Pate Grain-Free Cat Food Trays, 2.6-oz, case of 6 twin-packs",Wender14714,3,"Crave is the perfect soft cat food for animal lovers that want the best nutrition for their feline friends. This meat-based cat food provides quality ingredients for good feline health. The single-serving containers are very convenient for a quick open and feed. However, you will pay the price for this premium food. The feeding guidelines recommend four servings daily per eight pound cat. If you are a multiple cat household or have a 20+ pound cat like I do, you are going to be paying a pretty penny each week to provide the daily recommended servings to your feline friends. If you can afford it, go for it! My 20+ pound cat, Duke, loved Crave! He devoured one serving in a single sitting and was",0
"Crave Chicken Pate Grain-Free Cat Food Trays, 2.6-oz, case of 6 twin-packs",thomsonkev,5,"Firstly, I would like to thank Crave for sending us a free sample to review during a recent promotion.  We normally don't buy soft pet food, so we enjoying trying something new (and by ""we"" I mean the cat!).

When my family chooses our pet food, we usually go with three categories. We start with fresh healthy ingredients, price, and of course will the pet eat it.

With Crave, the packaging was unique and allows the owner to split them in half for proper portioning. No more having to refrigerate the other half and lose it behind last weeks meatloaf. 

The ingredients were impressive enough where I think the cat will be eating better than us for a little bit, and grain free! 

Our pets ",2
"Crave Chicken Pate Grain-Free Cat Food Trays, 2.6-oz, case of 6 twin-packs",Krissy1025,5,"I received a sample of Crave Chicken Pate for cats from BzzAgent. I am here to give my honest opinion. Though I cannot speak for my cat, he seems to really like this food. He is very finnicky and will only eat wet food once in a while. And when he does, it has to be pate, and it has to be soft. Upon opening one portion, he came running over and was sniffing the container. I could barely get the pate into the bowl before he was eating it. He seemed to really enjoy it, and he ate the whole portion at once. That almost never happened with the Shebas.. which he usually loves. I think its safe to say that these are healthier, and he actually likes it. Definitely worth a try!",1
